Date,Open,High,Low,Close,Volume,log_return
2025-08-28,230.3809040856524,232.9659733126178,228.90370861616245,232.11758422851562,38074700,0.008940749184059526
2025-08-29,232.0676707602769,232.9360260407387,230.92984008944924,231.69837951660156,39418400,-0.0018076343154580796
2025-09-02,228.81388239599917,230.4108447009183,226.53822101083426,229.28298950195312,44075600,-0.010479434881734952
2025-09-03,236.75874463665696,238.395624134605,233.9141603097862,238.01634216308594,66427800,0.0373823332188683
2025-09-04,237.99636566705198,239.44360411673358,236.28962732845326,239.32383728027344,47549400,0.00547826662608221
2025-09-05,239.54341659874092,240.86091270031892,238.03629475202086,239.2340087890625,54870400,-0.00037541330898129005
2025-09-08,238.84475646782593,239.69313028194867,235.89038089866295,237.42745971679688,48999500,-0.00758004513282915
2025-09-09,236.54912730927947,238.3257397896772,232.9160527142261,233.9041748046875,66313900,-0.0149506219450665
2025-09-10,231.7482872752143,231.97784546194652,225.52015268533836,226.35855102539062,83440800,-0.032791271045805905
2025-09-11,226.44839058875493,230.01159113632517,226.21881717306923,229.59239196777344,50208600,0.014185276809186579
2025-09-12,228.78393068206054,234.06386022938602,228.58431421011397,233.6247100830078,55824200,0.017410496957209892
2025-09-15,236.54912714503797,237.7368657054393,234.58287368836292,236.24969482421875,42699500,0.011173249798929598
2025-09-16,236.72878926810645,240.76111223381088,235.87043992435724,237.6969451904297,63421100,0.006107248126145962
2025-09-17,238.5153883976145,239.6432435766681,237.27774187166392,238.5353546142578,46508000,0.003521013968839509
2025-09-18,239.5134800259323,240.74113579799257,236.199788714976,237.42745971679688,44249600,-0.004655392669439339
2025-09-19,240.77107799962133,245.83144010441063,239.7530294205925,245.032958984375,163741300,0.03153058391446455
2025-09-22,247.82763635806887,256.15178189089505,247.64797087114997,255.5928192138672,105517400,0.042192900302590174
2025-09-23,255.39322235208516,256.8504363399061,253.0975947938589,253.9459686279297,60275200,-0.006464105813548765
2025-09-24,254.73446948849343,255.2534845023776,250.56241362070242,251.8300018310547,42303700,-0.00836725849202465
2025-09-25,252.72829161839874,256.6807646844572,251.2311452680336,256.3813171386719,55202100,0.01791159235712427
2025-09-26,253.61660096533106,257.10994249251326,253.2972024297037,254.97401428222656,46076300,-0.005504221127631377
2025-09-29,254.0757261912774,254.5148915782133,252.52867184357527,253.9459686279297,40127700,-0.0040401127374681736
2025-09-30,254.37515755125318,255.4331385813304,252.6284867333586,254.14559936523438,37704300,0.0007858061820065801
2025-10-01,254.55481135314994,258.29769267334166,254.44502000530687,254.9640350341797,48713900,0.0032151674950933427
2025-10-02,256.09186667190835,257.68882891050583,253.66649683440303,256.6408386230469,42630200,0.006555096245001334
2025-10-03,254.18552630266564,258.7468246365968,253.46689477740222,257.5291442871094,49155600,0.0034553030219053762
2025-10-06,257.49917477533796,258.57713717661323,254.56478079871025,256.20166015625,44664100,-0.005168026032186899
2025-10-07,256.32145476920215,256.9103287268919,254.94407514023973,255.99209594726562,31955800,-0.0008183005676312295
2025-10-08,256.03201279963565,258.0282082133661,255.62278908467795,257.569091796875,36496900,0.0061414329738929815
2025-10-09,257.3195337882977,257.50917476461467,252.65841993311406,253.55670166015625,38322000,-0.01570052856314726
2025-10-10,254.45500785015722,255.8922708493858,243.53581752909898,244.80340576171875,61999100,-0.035132010240949876
2025-10-13,248.90558714178317,249.2149949644775,245.09284695690994,247.18885803222656,38142900,0.009697188915848344
2025-10-14,246.13087266264282,248.37659224814226,244.23447809703134,247.29864501953125,35478000,0.00044404353368307243
2025-10-15,249.01538540478128,251.3409547309234,246.99922390992754,248.86566162109375,33893600,0.006316543897858392
2025-10-16,247.77774448085987,248.56623493239263,244.66368465033412,246.97926330566406,39777000,-0.00760886043856255
2025-10-17,247.5481624372989,252.89796599708643,246.79958926324147,251.81002807617188,49147000,0.01937056750233797
2025-10-20,255.4032084113237,263.87706298772724,255.14370850365398,261.7411193847656,90483000,0.03868097494530444
2025-10-21,261.3817895915523,264.7853058703715,261.3318664386604,262.27008056640625,46695900,0.0020188933418115364
2025-10-22,262.15033525743416,262.349966966352,254.94406918261987,257.9583435058594,45015300,-0.016576702058946933
2025-10-23,259.4454820834593,260.12418111371363,257.51916110368444,259.0861511230469,32754900,0.004362523603168023
2025-10-24,260.69313376057823,263.62754335723145,258.68694768993146,262.3200378417969,38253700,0.012404640585310558
2025-10-27,264.37609822840903,268.60802232244004,264.1465248140549,268.2986145019531,44888200,0.022535316635468854
2025-10-28,268.4782600095115,269.3765722048576,267.63986169210665,268.4882507324219,41534800,0.0007065606505676427
2025-10-29,268.76770579477784,270.8936584399069,266.6018207191691,269.1869201660156,51086700,0.0025988547161788934
2025-10-30,271.4725408872279,273.6184749716116,267.969239224885,270.8836669921875,69886500,0.006283446827328092
2025-10-31,276.4630533049319,276.79244258078194,268.647962249571,269.85565185546875,86167100,-0.003802262344922466
2025-11-03,269.90556627002525,270.33474092754267,265.74348587775046,268.53814697265625,50194600,-0.004894215035782787
2025-11-04,267.8195068636227,270.9734988318123,267.11086611942017,269.5262756347656,49274800,0.003672905070218473
2025-11-05,268.0989800730272,271.18312844251227,266.4221834255846,269.6260986328125,43683100,0.00037029605711407865
2025-11-06,267.38037702601645,272.8798740142925,267.38037702601645,269.25677490234375,51204000,-0.0013707015250657905
2025-11-07,269.28671541495146,271.7719991063764,266.26248096015127,267.9592590332031,48227400,-0.004830527423589156
2025-11-10,268.7085692371889,273.4741297822401,267.20997142836535,269.1781311035156,41312400,0.004538407434672484
2025-11-11,269.55775905965567,275.65206242273547,269.5477586519058,274.99267578125,46208300,0.02137110593244862
2025-11-12,274.74292397164845,275.4722525277038,271.4460210796085,273.21435546875,48398000,-0.006487791833362907
2025-11-13,273.85374352181776,276.4413491841305,271.83564282199285,272.6948547363281,49602800,-0.0019032501358421112
2025-11-14,270.7965900477885,275.70200347225597,269.3479639093673,272.15533447265625,47431300,-0.0019804359095259394
2025-11-17,268.5687054184609,270.2371271729127,265.48159771217263,267.2099609375,45018300,-0.018338265985077234
2025-11-18,269.7376065335732,270.4569347049811,265.0719890725528,267.19000244140625,45677300,-7.469497556412872e-05
2025-11-19,265.2817633125939,271.9555110777923,265.2517925781922,268.3089294433594,40424500,0.004179013490990589
2025-11-20,270.5768036466949,275.17250947675234,265.67142054546326,266.0010986328125,45823600,-0.008638599469070626
2025-11-21,265.70137680880595,273.0744516711978,265.4216397990326,271.2361755371094,59030800,0.01948949882234899
2025-11-24,270.64675212306133,276.7410558404627,270.64675212306133,275.6620788574219,65585800,0.01618582582601152
2025-11-25,275.012667049666,280.1179060838009,274.9926967216935,276.7110900878906,46914200,0.003798202195763628
2025-11-26,276.70108254872224,279.26868736786383,276.3714044558947,277.29052734375,33431400,0.00209182590417099
2025-11-28,277.0008150112318,278.73917862681736,275.73198274965245,278.5893249511719,20135600,0.004672952133414649
2025-12-01,277.75011957449965,283.1550658399818,275.88187257202503,282.8353576660156,46587700,0.015126209461309542
2025-12-02,282.7354345985028,287.1313151163589,282.36578537497866,285.9224548339844,53669500,0.010855683796743168
2025-12-03,285.9324708384744,288.35019153510143,283.0351573834178,283.8843688964844,43538700,-0.007153633631999635
2025-12-04,283.83440686502166,284.46382276925783,278.32954829392816,280.4375915527344,43989100,-0.012215793279375341
2025-12-05,280.27774306596746,280.8771882481053,277.79005013345267,278.5193786621094,47265800,-0.006863570983802831
2025-12-08,277.86998437615557,279.4085531850005,275.8918244790692,277.6302185058594,38211800,-0.003197560218945108
2025-12-09,277.8999627322321,279.7682096639769,276.6611317163261,276.9208679199219,32193300,-0.0025582890023414006
2025-12-10,277.490342786908,279.48847306800184,276.1815698919154,278.5193786621094,33038300,0.005755849221286536
2025-12-11,278.83908758708685,279.3286197507982,273.5540244422053,277.77008056640625,33248000,-0.0026939160410902646
2025-12-12,277.64021728323,278.9589906850317,276.5612402656973,278.0198669433594,39532900,0.0008988517870461178
2025-12-15,279.8880911943856,279.8880911943856,272.5849275039148,273.8537292480469,50409100,-0.015098445975886323
2025-12-16,272.5649667835892,275.2424541197232,271.53593087885605,274.353271484375,37648600,0.0018224589395023538
2025-12-17,274.75292651919426,275.90184538512057,271.38608172110213,271.58587646484375,50138700,-0.010138194827446007
2025-12-18,273.35420232069225,273.374203136776,266.7004552212896,271.935546875,51630700,0.001286685099730744
2025-12-19,271.8955859651445,274.34330788170604,269.64768928264715,273.4141845703125,144632000,0.005422726861126484
2025-12-22,272.6048920133635,273.62395794129594,270.25711338978425,270.7166748046875,36571800,-0.009915011500959322
2025-12-23,270.5868091030317,272.2452609569047,269.30800689497966,272.1053771972656,29642000,0.005116613877828172
2025-12-24,272.085389177814,275.17249671786806,271.9455359163183,273.55401611328125,17910600,0.0053096944255422995
2025-12-26,273.9037084592662,275.1125687682936,272.6049054553,273.1444091796875,21521800,-0.0014984751785940306
2025-12-29,272.4350823114352,274.10350406329195,272.0954038139857,273.50408935546875,23715200,0.0013159470067161956
2025-12-30,272.5549704076282,273.82377221524894,272.02546707967076,272.82470703125,22139600,-0.0024870835251959533
2025-12-31,272.80472532736104,273.42414083736213,271.49595243002375,271.6058349609375,27293600,-0.004477611054965066
2026-01-02,272.0054842546519,277.58025431004916,268.7485221479618,270.75665283203125,37838100,-0.003131421666977736
2026-01-05,270.38700744645297,271.25618925068443,265.89121426121545,267.0101623535156,45647200,-0.013933738517613961
2026-01-06,266.7503924619391,267.2998660934885,261.8749496989937,262.1147155761719,52352100,-0.018504465279846907
2026-01-07,262.95395138764474,263.4334831315393,259.56710600115036,260.08660888671875,48309800,-0.007767566996107173
2026-01-08,256.7797203952787,259.0476178563403,255.46096229095477,258.7978515625,50419300,-0.004967425592754203
2026-01-09,258.8377955175017,259.9667440583015,255.98048371428257,259.1275329589844,39997000,0.0012730846985475868
2026-01-12,258.9177364764393,261.05572011368304,256.5599267903311,260.0067138671875,45263800,0.0033871074933367975
2026-01-13,258.4781303943212,261.56523797230057,258.148452318208,260.8059387207031,45730800,0.003069147713342097
2026-01-14,259.247418118488,261.57525710051715,256.4700180914029,259.71697998046875,40019400,-0.004184101371076401
2026-01-15,260.40631875644857,260.7959687899761,256.8096782083212,257.9685974121094,39388600,-0.006754637533752875
2026-01-16,257.6589020182799,258.6579671912775,254.69167723491495,255.29112243652344,72142800,-0.010433311478838362
2026-01-20,252.49373739571587,254.55180921698133,243.19244305608962,246.46937561035156,80267500,-0.035166801688047915
2026-01-21,248.46750904444812,251.3248360900433,244.9507953165175,247.41848754882812,54641700,0.003843435636429064
2026-01-22,248.96703988447874,250.76536025794266,247.9180183962477,248.1178436279297,39708300,0.002822624697434856
2026-01-23,247.08880782235642,249.17685039145397,244.45126111041233,247.80812072753906,41689000,-0.001249069268077672
2026-01-26,251.24490015634893,256.32015295784896,249.5664780183616,255.17123413085938,55969200,0.029280086238765112
2026-01-27,258.92771692213245,261.70511669708895,257.96859246831417,258.0285339355469,49648300,0.011135349261250545
2026-01-28,257.409147241713,258.61800761819165,254.27208306792676,256.2002868652344,41288000,-0.007110666301096413
2026-01-29,257.75880668092503,259.4072580677027,254.17216647920577,258.0385437011719,67253000,0.00714945879943628
2026-01-30,254.93144331105526,261.6551472598355,251.94423313215475,259.2374267578125,92443400,0.004635379456155208
2026-02-02,259.7869174093499,270.2371306501278,258.9676766447768,269.7575988769531,73913400,0.039779426403429755
2026-02-03,268.9483513556569,271.6258386480508,267.3598109321867,269.22808837890625,64394700,-0.0019648412969745957
2026-02-04,272.03545112075,278.68922850453845,272.03545112075,276.23150634765625,90545700,0.0256803727265563
2026-02-05,277.86999494352693,279.2387093202658,272.97458180817284,275.6520690917969,52977400,-0.0020998540074744607
2026-02-06,276.8609202349588,280.6473855638201,276.67109542368036,277.8599853515625,50453400,0.007977885766246336
2026-02-09,277.9100036621094,278.20001220703125,271.70001220703125,274.6199951171875,44623400,-0.011729030888589332
2026-02-10,274.8900146484375,275.3699951171875,272.94000244140625,273.67999267578125,34376900,-0.0034287922059860762
2026-02-11,274.70001220703125,280.17999267578125,274.45001220703125,275.5,51931300,0.006628114685600525
2026-02-12,275.5899963378906,275.7200012207031,260.17999267578125,261.7300109863281,81077200,-0.051274148572826785
2026-02-13,262.010009765625,262.2300109863281,255.4499969482422,255.77999877929688,56290700,-0.022995784787441406
2026-02-17,258.04998779296875,266.2900085449219,255.5399932861328,263.8800048828125,58469100,0.03117677762588167
2026-02-18,263.6000061035156,266.82000732421875,262.45001220703125,264.3500061035156,34203300,0.0017795329116435036
2026-02-19,262.6000061035156,264.4800109863281,260.04998779296875,260.5799865722656,30845300,-0.0143641415256223
2026-02-20,258.9700012207031,264.75,258.1600036621094,264.5799865722656,42070500,0.015233748038497256
2026-02-23,263.489990234375,269.42999267578125,263.3800048828125,266.17999267578125,37308200,0.006029131859271349
2026-02-24,267.8599853515625,274.8900146484375,267.7099914550781,272.1400146484375,47014600,0.022143949447182894
2026-02-25,271.7799987792969,274.94000244140625,271.04998779296875,274.2300109863281,33714300,0.007650516806739749
2026-02-26,274.95001220703125,276.1099853515625,270.79998779296875,272.95001220703125,32345100,-0.004678537445938535
2026-02-27,272.80999755859375,272.80999755859375,262.8900146484375,264.17999267578125,72366500,-0.03265801167898957
2026-03-02,262.4100036621094,266.5299987792969,260.20001220703125,264.7200012207031,41827900,0.0020420069532886102
2026-03-03,263.4800109863281,265.55999755859375,260.1300048828125,263.75,38568900,-0.0036709834343797076
2026-03-04,264.6499938964844,266.1499938964844,261.4200134277344,262.5199890136719,39803100,-0.004674457034245198
2026-03-05,260.7900085449219,261.55999755859375,257.25,260.2900085449219,49658600,-0.008530800875914566
2026-03-06,258.6300048828125,258.7699890136719,254.3699951171875,257.4599914550781,41120000,-0.01093209183794695
2026-03-09,255.69000244140625,261.1499938964844,253.67999267578125,259.8800048828125,38218500,0.009355669758880348
2026-03-10,257.6499938964844,262.4800109863281,256.95001220703125,260.8299865722656,30590800,0.00364879782998301
2026-03-11,261.0899963378906,262.1300048828125,259.54998779296875,260.80999755859375,26218900,-7.663911620952738e-05
2026-03-12,258.6600036621094,258.95001220703125,254.17999267578125,255.75999450683594,40794000,-0.019552680241045003
2026-03-13,255.47999572753906,256.3299865722656,249.52000427246094,250.1199951171875,36930000,-0.022298700096560726
2026-03-16,252.11000061035156,253.88999938964844,249.8800048828125,252.82000732421875,32074200,0.01073701886028607
2026-03-17,252.9600067138672,255.1300048828125,252.17999267578125,254.22999572753906,32361600,0.005561550258065924
2026-03-18,252.6300048828125,254.94000244140625,249.0,249.94000244140625,35757900,-0.01701845346996249
2026-03-19,249.39999389648438,251.8300018310547,247.3000030517578,248.9600067138672,34864100,-0.003928630867926254
2026-03-20,247.97999572753906,249.1999969482422,246.0,247.99000549316406,88331100,-0.0039038230355726406
2026-03-23,253.97000122070312,254.60000610351562,250.27999877929688,251.49000549316406,40546100,0.014014804238242614
2026-03-24,250.35000610351562,254.8300018310547,249.5500030517578,251.63999938964844,45152300,0.0005962431159833461
2026-03-25,254.10000610351562,255.0,251.60000610351562,252.6199951171875,28476700,0.0038868717408098437
2026-03-26,252.1199951171875,257.0,250.77000427246094,252.88999938964844,41796700,0.001068245142811088
2026-03-27,253.89999389648438,255.49000549316406,248.07000732421875,248.8000030517578,47900000,-0.01630523602902272
2026-03-30,250.07000732421875,250.8699951171875,245.50999450683594,246.6300048828125,39446200,-0.008760115500651625
2026-03-31,247.91000366210938,255.47999572753906,247.10000610351562,253.7899932861328,49598100,0.028617869316112193
2026-04-01,254.0800018310547,256.17999267578125,253.3300018310547,255.6300048828125,40059400,0.0072239786626750405
2026-04-02,254.1999969482422,256.1300048828125,250.64999389648438,255.9199981689453,31289400,0.0011337828774017462
2026-04-06,256.510009765625,262.1600036621094,256.4599914550781,258.8599853515625,29329900,0.011422429939559263
2026-04-07,256.1600036621094,256.20001220703125,245.6999969482422,253.5,62148000,-0.02092349539479067
2026-04-08,258.45001220703125,259.75,256.5299987792969,258.8999938964844,41032800,0.021078040151454248
2026-04-09,259.0,261.1199951171875,256.07000732421875,260.489990234375,28121600,0.006122572068527736
2026-04-10,259.9800109863281,262.19000244140625,259.0199890136719,260.4800109863281,31291500,-3.8310259802688224e-05
2026-04-13,259.7300109863281,260.17999267578125,256.6600036621094,259.20001220703125,36234700,-0.004926113418270593
2026-04-14,259.25,261.92999267578125,257.19000244140625,258.8299865722656,48370700,-0.0014285879140919877
2026-04-15,258.1600036621094,266.55999755859375,257.80999755859375,266.42999267578125,49913500,0.02894009378924964
2026-04-16,266.79998779296875,267.1600036621094,261.2699890136719,263.3999938964844,43323100,-0.011437751311164823
2026-04-17,266.9599914550781,272.29998779296875,266.7200012207031,270.2300109863281,61314800,0.02559972274868711
