Date,Open,High,Low,Close,Volume
2026-04-13 16:55:00+00:00,257.8800048828125,257.95989990234375,257.7267150878906,257.8450012207031,213065
2026-04-13 17:00:00+00:00,257.8500061035156,257.9599914550781,257.66009521484375,257.9599914550781,148758
2026-04-13 17:05:00+00:00,257.9800109863281,257.9898986816406,257.7601013183594,257.8450012207031,138551
2026-04-13 17:10:00+00:00,257.8399963378906,257.92999267578125,257.8299865722656,257.8900146484375,116372
2026-04-13 17:15:00+00:00,257.8949890136719,258.20001220703125,257.8949890136719,258.1000061035156,163988
2026-04-13 17:20:00+00:00,258.0801086425781,258.0899963378906,257.9100036621094,257.94000244140625,115489
2026-04-13 17:25:00+00:00,257.92999267578125,257.9800109863281,257.82000732421875,257.864990234375,138577
2026-04-13 17:30:00+00:00,257.8599853515625,257.92999267578125,257.6900939941406,257.70098876953125,169883
2026-04-13 17:35:00+00:00,257.7049865722656,257.79998779296875,257.6099853515625,257.75,184180
2026-04-13 17:40:00+00:00,257.739990234375,257.7698974609375,257.6099853515625,257.67999267578125,186101
2026-04-13 17:45:00+00:00,257.6698913574219,257.69000244140625,257.54998779296875,257.6300048828125,151354
2026-04-13 17:50:00+00:00,257.6199951171875,257.7099914550781,257.5199890136719,257.67999267578125,133936
2026-04-13 17:55:00+00:00,257.6700134277344,257.8500061035156,257.5799865722656,257.5849914550781,217914
2026-04-13 18:00:00+00:00,257.5899963378906,257.7699890136719,257.580810546875,257.6600036621094,176943
2026-04-13 18:05:00+00:00,257.6650085449219,257.82000732421875,257.6400146484375,257.7799987792969,157148
2026-04-13 18:10:00+00:00,257.7748107910156,257.9100036621094,257.7698974609375,257.8901062011719,129496
2026-04-13 18:15:00+00:00,257.9049987792969,258.04998779296875,257.8550109863281,258.02508544921875,189180
2026-04-13 18:20:00+00:00,258.02899169921875,258.20001220703125,257.9601135253906,258.05499267578125,237228
2026-04-13 18:25:00+00:00,258.04998779296875,258.07501220703125,257.8599853515625,257.8800048828125,180090
2026-04-13 18:30:00+00:00,257.864990234375,258.1300048828125,257.8599853515625,258.0450134277344,198925
2026-04-13 18:35:00+00:00,258.0450134277344,258.2200012207031,257.989990234375,258.17999267578125,195737
2026-04-13 18:40:00+00:00,258.19500732421875,258.385009765625,258.1106872558594,258.364990234375,300264
2026-04-13 18:45:00+00:00,258.364990234375,258.44000244140625,258.2550048828125,258.2799987792969,202168
2026-04-13 18:50:00+00:00,258.2701110839844,258.4599914550781,258.2300109863281,258.4150085449219,171841
2026-04-13 18:55:00+00:00,258.3999938964844,258.4800109863281,258.360107421875,258.3699951171875,169858
2026-04-13 19:00:00+00:00,258.3699951171875,258.3999938964844,258.1199951171875,258.1199951171875,172006
2026-04-13 19:05:00+00:00,258.1099853515625,258.1300048828125,257.79998779296875,257.8699951171875,244103
2026-04-13 19:10:00+00:00,257.8800048828125,258.04998779296875,257.8500061035156,258.0141906738281,181981
2026-04-13 19:15:00+00:00,258.010009765625,258.0899963378906,257.9599914550781,258.0,172446
2026-04-13 19:20:00+00:00,257.9800109863281,258.10101318359375,257.9100036621094,258.07501220703125,198650
2026-04-13 19:25:00+00:00,258.07000732421875,258.0799865722656,257.8399963378906,257.8500061035156,305052
2026-04-13 19:30:00+00:00,257.8450012207031,257.9049987792969,257.6700134277344,257.7149963378906,309062
2026-04-13 19:35:00+00:00,257.7099914550781,257.8351135253906,257.6300048828125,257.7850036621094,289906
2026-04-13 19:40:00+00:00,257.7850036621094,257.82989501953125,257.6650085449219,257.79998779296875,306550
2026-04-13 19:45:00+00:00,257.80499267578125,257.92999267578125,257.5899963378906,257.75,476113
2026-04-13 19:50:00+00:00,257.75,259.489990234375,257.75,259.1000061035156,1107789
2026-04-13 19:55:00+00:00,259.1600036621094,259.5799865722656,259.0400085449219,259.2099914550781,2533188
2026-04-14 13:30:00+00:00,259.1000061035156,260.32989501953125,259.1000061035156,260.0299987792969,2154081
2026-04-14 13:35:00+00:00,260.0299987792969,261.1600036621094,260.0199890136719,260.8951110839844,969389
2026-04-14 13:40:00+00:00,260.8900146484375,261.7799987792969,260.60009765625,261.5199890136719,723694
2026-04-14 13:45:00+00:00,261.510009765625,261.92999267578125,260.7200012207031,260.8800048828125,733147
2026-04-14 13:50:00+00:00,260.9100036621094,260.9549865722656,259.80999755859375,259.9505920410156,382879
2026-04-14 13:55:00+00:00,259.9599914550781,260.0899963378906,259.35009765625,259.44000244140625,459214
2026-04-14 14:00:00+00:00,259.43499755859375,259.94000244140625,259.3999938964844,259.7601013183594,564614
2026-04-14 14:05:00+00:00,259.8299865722656,260.3699951171875,259.80999755859375,260.2550048828125,477291
2026-04-14 14:10:00+00:00,260.2200927734375,260.3699951171875,259.54998779296875,260.2699890136719,500035
2026-04-14 14:15:00+00:00,260.2799987792969,260.29998779296875,259.5,259.5400085449219,438742
2026-04-14 14:20:00+00:00,259.55999755859375,259.6400146484375,259.0299987792969,259.0899963378906,390576
2026-04-14 14:25:00+00:00,259.04779052734375,259.54998779296875,259.04779052734375,259.3399963378906,341767
2026-04-14 14:30:00+00:00,259.3299865722656,259.3699951171875,259.1719055175781,259.2200012207031,261580
2026-04-14 14:35:00+00:00,259.2149963378906,259.42999267578125,258.82000732421875,258.8399963378906,370614
2026-04-14 14:40:00+00:00,258.8399963378906,258.8399963378906,258.20001220703125,258.2200012207031,563908
2026-04-14 14:45:00+00:00,258.260009765625,258.2699890136719,257.82000732421875,257.8500061035156,606140
2026-04-14 14:50:00+00:00,257.8500061035156,258.1000061035156,257.6700134277344,258.09991455078125,603859
2026-04-14 14:55:00+00:00,258.0801086425781,258.20989990234375,257.80999755859375,257.8599853515625,394027
2026-04-14 15:00:00+00:00,257.8299865722656,258.0799865722656,257.739990234375,258.0199890136719,301754
2026-04-14 15:05:00+00:00,258.010009765625,258.1499938964844,257.8399963378906,257.989990234375,299319
2026-04-14 15:10:00+00:00,257.95001220703125,258.0199890136719,257.6099853515625,257.6400146484375,660340
2026-04-14 15:15:00+00:00,257.6300048828125,257.8399963378906,257.6300048828125,257.7799987792969,302250
2026-04-14 15:20:00+00:00,257.7900085449219,257.8999938964844,257.62908935546875,257.739990234375,229728
2026-04-14 15:25:00+00:00,257.74969482421875,258.19000244140625,257.739990234375,258.0553894042969,371388
2026-04-14 15:30:00+00:00,258.04998779296875,258.1600036621094,257.92999267578125,257.94000244140625,387939
2026-04-14 15:35:00+00:00,257.94000244140625,258.11248779296875,257.739990234375,257.9150085449219,526907
2026-04-14 15:40:00+00:00,257.92498779296875,258.3900146484375,257.80999755859375,258.23748779296875,455745
2026-04-14 15:45:00+00:00,258.2300109863281,258.29998779296875,257.75,257.81500244140625,272275
2026-04-14 15:50:00+00:00,257.79998779296875,258.04998779296875,257.70001220703125,257.8500061035156,384507
2026-04-14 15:55:00+00:00,257.864990234375,257.8999938964844,257.6400146484375,257.7300109863281,259168
2026-04-14 16:00:00+00:00,257.7099914550781,257.8699951171875,257.6700134277344,257.7250061035156,245033
2026-04-14 16:05:00+00:00,257.7203063964844,257.7900085449219,257.32000732421875,257.3299865722656,369697
2026-04-14 16:10:00+00:00,257.32000732421875,257.5199890136719,257.2550048828125,257.3949890136719,248753
2026-04-14 16:15:00+00:00,257.3999938964844,257.45001220703125,257.1900939941406,257.3655090332031,286672
2026-04-14 16:20:00+00:00,257.364990234375,257.44000244140625,257.2699890136719,257.4100036621094,251347
2026-04-14 16:25:00+00:00,257.4200134277344,257.75299072265625,257.30999755859375,257.70001220703125,328690
2026-04-14 16:30:00+00:00,257.69000244140625,257.8800048828125,257.6199951171875,257.8349914550781,303553
2026-04-14 16:35:00+00:00,257.8399963378906,258.3500061035156,257.8399963378906,258.30010986328125,472080
2026-04-14 16:40:00+00:00,258.2950134277344,258.7200012207031,258.2900085449219,258.7200012207031,372363
2026-04-14 16:45:00+00:00,258.75,259.6099853515625,258.7449951171875,259.5849914550781,503059
2026-04-14 16:50:00+00:00,259.5799865722656,259.7300109863281,259.30999755859375,259.3900146484375,565361
2026-04-14 16:55:00+00:00,259.4049987792969,259.4849853515625,259.1601867675781,259.30999755859375,269983
2026-04-14 17:00:00+00:00,259.32000732421875,259.739990234375,259.32000732421875,259.614990234375,304681
2026-04-14 17:05:00+00:00,259.614990234375,259.7651062011719,259.4849853515625,259.5199890136719,231014
2026-04-14 17:10:00+00:00,259.5199890136719,259.6600036621094,259.3550109863281,259.3599853515625,170076
2026-04-14 17:15:00+00:00,259.3599853515625,259.55499267578125,259.29998779296875,259.4700012207031,257947
2026-04-14 17:20:00+00:00,259.4599914550781,259.5799865722656,259.19000244140625,259.2200012207031,274250
2026-04-14 17:25:00+00:00,259.20001220703125,259.215087890625,258.55999755859375,258.6600036621094,373744
2026-04-14 17:30:00+00:00,258.6600036621094,258.6600036621094,258.32501220703125,258.42010498046875,237922
2026-04-14 17:35:00+00:00,258.4200134277344,258.42999267578125,257.8999938964844,257.9750061035156,396673
2026-04-14 17:40:00+00:00,257.9849853515625,258.2699890136719,257.75,258.2677917480469,392830
2026-04-14 17:45:00+00:00,258.260009765625,258.4200134277344,258.1449890136719,258.30999755859375,262535
2026-04-14 17:50:00+00:00,258.29998779296875,258.32989501953125,258.1000061035156,258.19000244140625,135558
2026-04-14 17:55:00+00:00,258.17999267578125,258.4150085449219,258.17999267578125,258.3999938964844,124067
2026-04-14 18:00:00+00:00,258.3949890136719,258.8599853515625,258.3949890136719,258.8500061035156,246648
2026-04-14 18:05:00+00:00,258.8399963378906,258.8800048828125,258.7099914550781,258.7699890136719,149398
2026-04-14 18:10:00+00:00,258.7799987792969,258.9200134277344,258.739990234375,258.7850036621094,187628
2026-04-14 18:15:00+00:00,258.7898864746094,258.7898864746094,258.57598876953125,258.6400146484375,183399
2026-04-14 18:20:00+00:00,258.62078857421875,258.8500061035156,258.5199890136719,258.760009765625,211958
2026-04-14 18:25:00+00:00,258.75,258.9700012207031,258.7200012207031,258.7799987792969,184144
2026-04-14 18:30:00+00:00,258.7799987792969,258.80999755859375,258.5,258.5249938964844,154959
2026-04-14 18:35:00+00:00,258.5201110839844,258.55999755859375,258.3699951171875,258.42999267578125,191295
2026-04-14 18:40:00+00:00,258.43499755859375,258.5350036621094,258.1099853515625,258.19989013671875,234968
2026-04-14 18:45:00+00:00,258.1600036621094,258.29949951171875,258.0400085449219,258.04998779296875,199678
2026-04-14 18:50:00+00:00,258.0450134277344,258.17999267578125,257.9599914550781,258.0799865722656,267406
2026-04-14 18:55:00+00:00,258.0849914550781,258.1050109863281,257.94000244140625,258.0050048828125,220126
2026-04-14 19:00:00+00:00,258.0,258.010009765625,257.75,257.8699951171875,348841
2026-04-14 19:05:00+00:00,257.8699951171875,258.1400146484375,257.8550109863281,258.0,318704
2026-04-14 19:10:00+00:00,258.0,258.4898986816406,257.9700012207031,258.239990234375,331646
2026-04-14 19:15:00+00:00,258.2449951171875,258.5799865722656,258.2200012207031,258.25,259506
2026-04-14 19:20:00+00:00,258.2799987792969,258.6099853515625,258.2699890136719,258.5896911621094,181411
2026-04-14 19:25:00+00:00,258.590087890625,258.6700134277344,258.239990234375,258.32501220703125,365603
2026-04-14 19:30:00+00:00,258.32501220703125,258.5299987792969,258.2250061035156,258.2300109863281,285936
2026-04-14 19:35:00+00:00,258.2250061035156,258.6799011230469,258.1499938964844,258.635009765625,363451
2026-04-14 19:40:00+00:00,258.635009765625,258.6698913574219,258.3999938964844,258.5249938964844,1758167
2026-04-14 19:45:00+00:00,258.5,258.5199890136719,258.2099914550781,258.2550048828125,322409
2026-04-14 19:50:00+00:00,258.2699890136719,258.690185546875,258.2049865722656,258.2049865722656,723772
2026-04-14 19:55:00+00:00,258.2200012207031,258.8599853515625,258.2200012207031,258.8550109863281,1868630
2026-04-15 13:30:00+00:00,258.0950012207031,259.9800109863281,257.82000732421875,259.6300048828125,2057182
2026-04-15 13:35:00+00:00,259.6300048828125,260.2950134277344,259.3900146484375,260.114990234375,853262
2026-04-15 13:40:00+00:00,260.1288146972656,260.20001220703125,258.4700012207031,258.5450134277344,769415
2026-04-15 13:45:00+00:00,258.5450134277344,258.8800048828125,257.8299865722656,258.0260009765625,672309
2026-04-15 13:50:00+00:00,258.04998779296875,258.54998779296875,258.04998779296875,258.3550109863281,385155
2026-04-15 13:55:00+00:00,258.3949890136719,258.9599914550781,258.385009765625,258.6600036621094,551896
2026-04-15 14:00:00+00:00,258.6199951171875,259.25,258.59979248046875,259.1000061035156,429200
2026-04-15 14:05:00+00:00,259.0799865722656,259.56109619140625,259.04998779296875,259.44000244140625,331149
2026-04-15 14:10:00+00:00,259.4031982421875,260.1600036621094,259.3450012207031,260.159912109375,619819
2026-04-15 14:15:00+00:00,260.1700134277344,261.0400085449219,260.1700134277344,260.8500061035156,896838
2026-04-15 14:20:00+00:00,260.8500061035156,260.94500732421875,260.29998779296875,260.54998779296875,437761
2026-04-15 14:25:00+00:00,260.56500244140625,260.6997985839844,260.375,260.67999267578125,310770
2026-04-15 14:30:00+00:00,260.70001220703125,261.1300048828125,260.60009765625,260.7200012207031,508507
2026-04-15 14:35:00+00:00,260.739990234375,260.92999267578125,260.45001220703125,260.4800109863281,466965
2026-04-15 14:40:00+00:00,260.4599914550781,261.33990478515625,260.4200134277344,261.29998779296875,499911
2026-04-15 14:45:00+00:00,261.29998779296875,262.0400085449219,261.20001220703125,262.0199890136719,867213
2026-04-15 14:50:00+00:00,262.0,262.7749938964844,261.67498779296875,262.7300109863281,593934
2026-04-15 14:55:00+00:00,262.7300109863281,263.32000732421875,262.6449890136719,262.94500732421875,874916
2026-04-15 15:00:00+00:00,262.9599914550781,263.95001220703125,262.9549865722656,263.89080810546875,771987
2026-04-15 15:05:00+00:00,263.8900146484375,264.1099853515625,262.7799987792969,262.8800048828125,1041118
2026-04-15 15:10:00+00:00,262.8900146484375,263.6180114746094,262.8796081542969,263.4800109863281,610099
2026-04-15 15:15:00+00:00,263.46990966796875,263.5299987792969,262.8699951171875,263.0600891113281,350516
2026-04-15 15:20:00+00:00,263.05999755859375,263.06500244140625,262.45001220703125,262.79998779296875,466311
2026-04-15 15:25:00+00:00,262.79998779296875,263.20001220703125,262.7300109863281,263.17999267578125,397188
2026-04-15 15:30:00+00:00,263.18499755859375,263.5799865722656,262.9849853515625,263.5450134277344,417564
2026-04-15 15:35:00+00:00,263.55999755859375,263.76971435546875,263.2799987792969,263.3949890136719,363916
2026-04-15 15:40:00+00:00,263.3900146484375,263.8399963378906,263.3501892089844,263.6650085449219,423066
2026-04-15 15:45:00+00:00,263.6600036621094,263.82000732421875,263.5400085449219,263.7149963378906,351107
2026-04-15 15:50:00+00:00,263.7300109863281,264.739990234375,263.7300109863281,264.56500244140625,624885
2026-04-15 15:55:00+00:00,264.56500244140625,264.7699890136719,264.2900085449219,264.3949890136719,450126
2026-04-15 16:00:00+00:00,264.3800048828125,265.0150146484375,264.30999755859375,264.9750061035156,622852
2026-04-15 16:05:00+00:00,264.9750061035156,265.3999938964844,264.5299987792969,265.3699951171875,609100
2026-04-15 16:10:00+00:00,265.3599853515625,265.4200134277344,265.1300048828125,265.29998779296875,439956
2026-04-15 16:15:00+00:00,265.29998779296875,265.5,265.0198974609375,265.07000732421875,564548
2026-04-15 16:20:00+00:00,265.0791015625,265.0877990722656,264.80999755859375,265.0299987792969,290926
2026-04-15 16:25:00+00:00,265.0199890136719,265.1300048828125,264.5299987792969,264.5790100097656,398491
2026-04-15 16:30:00+00:00,264.57000732421875,265.0299987792969,264.239990234375,264.989990234375,390216
2026-04-15 16:35:00+00:00,265.0,265.3500061035156,264.82000732421875,265.2650146484375,412427
2026-04-15 16:40:00+00:00,265.2799987792969,265.3900146484375,264.7300109863281,264.7799987792969,479698
2026-04-15 16:45:00+00:00,264.7699890136719,264.9100036621094,264.5400085449219,264.8299865722656,491830
2026-04-15 16:50:00+00:00,264.8299865722656,264.8900146484375,264.3500061035156,264.5799865722656,401863
2026-04-15 16:55:00+00:00,264.5899963378906,265.4599914550781,264.5899963378906,265.4549865722656,450938
2026-04-15 17:00:00+00:00,265.4599914550781,265.5799865722656,265.260009765625,265.5799865722656,425799
2026-04-15 17:05:00+00:00,265.5899963378906,265.7900085449219,265.3599853515625,265.5150146484375,357957
2026-04-15 17:10:00+00:00,265.510009765625,265.6499938964844,265.480712890625,265.5849914550781,212889
2026-04-15 17:15:00+00:00,265.5799865722656,265.70001220703125,265.1600036621094,265.1650085449219,301507
2026-04-15 17:20:00+00:00,265.1600036621094,265.25,264.9100036621094,265.0,274966
2026-04-15 17:25:00+00:00,265.0050048828125,265.1199951171875,264.8599853515625,264.94500732421875,174661
2026-04-15 17:30:00+00:00,264.9100036621094,264.9599914550781,264.75,264.92999267578125,177314
2026-04-15 17:35:00+00:00,264.9200134277344,264.989990234375,264.7001037597656,264.7650146484375,663859
2026-04-15 17:40:00+00:00,264.760009765625,264.80999755859375,264.6199951171875,264.80999755859375,185844
2026-04-15 17:45:00+00:00,264.7947998046875,264.909912109375,264.67999267578125,264.67999267578125,162395
2026-04-15 17:50:00+00:00,264.68499755859375,264.8599853515625,264.67498779296875,264.760009765625,176874
2026-04-15 17:55:00+00:00,264.7550048828125,264.80499267578125,264.40008544921875,264.40008544921875,218814
2026-04-15 18:00:00+00:00,264.3900146484375,264.95001220703125,264.29998779296875,264.75,252734
2026-04-15 18:05:00+00:00,264.7799987792969,265.05999755859375,264.7449951171875,265.0350036621094,209143
2026-04-15 18:10:00+00:00,265.0199890136719,265.1099853515625,264.8999938964844,265.0299987792969,168013
2026-04-15 18:15:00+00:00,265.0299987792969,265.2149963378906,265.0299987792969,265.07000732421875,186670
2026-04-15 18:20:00+00:00,265.07000732421875,265.29998779296875,264.989990234375,265.2301940917969,201004
2026-04-15 18:25:00+00:00,265.2200012207031,265.260009765625,265.1099853515625,265.17999267578125,147444
2026-04-15 18:30:00+00:00,265.19000244140625,265.6000061035156,265.19000244140625,265.6000061035156,268111
2026-04-15 18:35:00+00:00,265.5799865722656,265.69000244140625,265.5450134277344,265.6449890136719,181919
2026-04-15 18:40:00+00:00,265.6499938964844,265.69000244140625,265.41009521484375,265.5899963378906,170311
2026-04-15 18:45:00+00:00,265.5899963378906,265.7300109863281,265.5867004394531,265.6441955566406,195735
2026-04-15 18:50:00+00:00,265.6400146484375,265.7200012207031,265.6199951171875,265.6401062011719,185373
2026-04-15 18:55:00+00:00,265.6449890136719,265.864990234375,265.635009765625,265.6401062011719,249721
2026-04-15 19:00:00+00:00,265.6499938964844,265.7900085449219,265.3999938964844,265.5400085449219,358156
2026-04-15 19:05:00+00:00,265.5400085449219,265.6050109863281,265.4700012207031,265.5199890136719,314245
2026-04-15 19:10:00+00:00,265.518310546875,265.6099853515625,265.3399963378906,265.44500732421875,246841
2026-04-15 19:15:00+00:00,265.45001220703125,265.6600036621094,265.45001220703125,265.5299987792969,266132
2026-04-15 19:20:00+00:00,265.52020263671875,265.5299987792969,265.3599853515625,265.5199890136719,276129
2026-04-15 19:25:00+00:00,265.5299987792969,265.69000244140625,265.2699890136719,265.3399963378906,258505
2026-04-15 19:30:00+00:00,265.30999755859375,265.75,265.25,265.7200012207031,407658
2026-04-15 19:35:00+00:00,265.7149963378906,265.92498779296875,265.70001220703125,265.84991455078125,433174
2026-04-15 19:40:00+00:00,265.8450012207031,265.8450012207031,265.5199890136719,265.739990234375,490028
2026-04-15 19:45:00+00:00,265.739990234375,266.0199890136719,265.69500732421875,265.79998779296875,601109
2026-04-15 19:50:00+00:00,265.80999755859375,266.2099914550781,265.6900939941406,265.9949951171875,1344252
2026-04-15 19:55:00+00:00,265.989990234375,266.55999755859375,265.9800109863281,266.3699951171875,3220838
2026-04-16 13:30:00+00:00,266.79998779296875,267.1600036621094,263.7799987792969,264.1000061035156,3423848
2026-04-16 13:35:00+00:00,264.1099853515625,264.1300048828125,262.9700012207031,262.9700012207031,1178433
2026-04-16 13:40:00+00:00,263.0,263.1600036621094,262.2200012207031,262.968994140625,1149150
2026-04-16 13:45:00+00:00,262.94000244140625,262.989990234375,262.0199890136719,262.9700012207031,841307
2026-04-16 13:50:00+00:00,262.9700012207031,263.0299987792969,262.45001220703125,262.6600036621094,719198
2026-04-16 13:55:00+00:00,262.6099853515625,262.82000732421875,262.2900085449219,262.3399963378906,634651
2026-04-16 14:00:00+00:00,262.3550109863281,262.55010986328125,262.05999755859375,262.489990234375,655559
2026-04-16 14:05:00+00:00,262.4949951171875,262.57000732421875,261.30999755859375,262.0199890136719,999217
2026-04-16 14:10:00+00:00,262.010009765625,262.6000061035156,261.9700012207031,262.3299865722656,633046
2026-04-16 14:15:00+00:00,262.3399963378906,262.5899963378906,261.92999267578125,262.239990234375,511928
2026-04-16 14:20:00+00:00,262.239990234375,262.2900085449219,261.8599853515625,262.1400146484375,453517
2026-04-16 14:25:00+00:00,262.1449890136719,262.260009765625,261.864990234375,262.05999755859375,354489
2026-04-16 14:30:00+00:00,262.0899963378906,262.3402099609375,261.9700012207031,262.1700134277344,353972
2026-04-16 14:35:00+00:00,262.17498779296875,262.2550048828125,261.9729919433594,262.07000732421875,325124
2026-04-16 14:40:00+00:00,262.0899963378906,262.18719482421875,261.92010498046875,262.17010498046875,355095
2026-04-16 14:45:00+00:00,262.19000244140625,262.19000244140625,261.6000061035156,261.760009765625,412641
2026-04-16 14:50:00+00:00,261.7650146484375,261.7799987792969,261.2699890136719,261.6700134277344,540294
2026-04-16 14:55:00+00:00,261.67999267578125,261.92999267578125,261.5,261.8699951171875,414279
2026-04-16 15:00:00+00:00,261.8500061035156,262.55999755859375,261.8500061035156,262.55999755859375,492637
2026-04-16 15:05:00+00:00,262.55499267578125,262.6449890136719,262.3399963378906,262.6099853515625,457785
2026-04-16 15:10:00+00:00,262.6300048828125,262.7300109863281,262.4200134277344,262.4700012207031,353979
2026-04-16 15:15:00+00:00,262.4700012207031,262.70001220703125,262.3900146484375,262.3999938964844,308175
2026-04-16 15:20:00+00:00,262.4200134277344,262.635009765625,262.1300048828125,262.25201416015625,385204
2026-04-16 15:25:00+00:00,262.25,262.54998779296875,262.1700134277344,262.25,398769
2026-04-16 15:30:00+00:00,262.25,262.6000061035156,262.19000244140625,262.5899963378906,280822
2026-04-16 15:35:00+00:00,262.6050109863281,262.9599914550781,262.5799865722656,262.69000244140625,407251
2026-04-16 15:40:00+00:00,262.70001220703125,262.9798889160156,262.489990234375,262.9700012207031,359059
2026-04-16 15:45:00+00:00,262.9750061035156,263.20001220703125,262.9700012207031,263.20001220703125,335911
2026-04-16 15:50:00+00:00,263.19000244140625,263.4549865722656,263.1449890136719,263.29998779296875,352060
2026-04-16 15:55:00+00:00,263.2900085449219,263.6300048828125,263.2799987792969,263.5101013183594,457550
2026-04-16 16:00:00+00:00,263.5249938964844,263.69000244140625,263.460205078125,263.68499755859375,309646
2026-04-16 16:05:00+00:00,263.6875,263.9549865722656,263.4599914550781,263.9549865722656,309790
2026-04-16 16:10:00+00:00,263.94500732421875,264.2300109863281,263.8879089355469,264.20001220703125,309599
2026-04-16 16:15:00+00:00,264.2300109863281,264.3898010253906,264.1499938964844,264.2300109863281,383581
2026-04-16 16:20:00+00:00,264.2300109863281,264.3500061035156,263.67999267578125,263.8299865722656,378461
2026-04-16 16:25:00+00:00,263.8399963378906,264.114990234375,263.760009765625,264.0801086425781,241707
2026-04-16 16:30:00+00:00,264.0899963378906,264.125,263.3599853515625,263.7300109863281,403663
2026-04-16 16:35:00+00:00,263.739990234375,264.0799865722656,263.7099914550781,264.04010009765625,210775
2026-04-16 16:40:00+00:00,264.07000732421875,264.1686096191406,263.8700866699219,264.0,220634
